,./mask/201408ddyw.tif,./mask/201508ddyw.tif,./mask/20151017sp.tif,./mask/20160907.tif,./mask/20161025.tif,./mask/20170714.tif,./mask/20170728.tif,./mask/20171002.tif,./mask/20180729.tif,./mask/20180828.tif,./mask/20180926.tif,./mask/20190828.tif,./mask/20190923.tif,./mask/20200727.tif,./mask/20210717.tif
1451,-1,-1,-1,3547,3701,5418,5149,5443,-1,-1,-1,-1,-1,-1,-1
1452,-1,-1,-1,4063,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1453,-1,-1,-1,2775,2707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1454,-1,-1,-1,6475,6585,13807,13580,15396,-1,-1,-1,-1,-1,-1,-1
1455,-1,-1,-1,4783,4554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1456,-1,-1,-1,3612,3475,10330,9382,10234,-1,-1,-1,-1,-1,-1,-1
1457,-1,-1,-1,5358,5172,9133,9851,-1,-1,-1,-1,-1,-1,-1,-1
1458,-1,-1,-1,1859,1336,2025,-1,-1,-1,-1,-1,-1,-1,-1,-1
1459,-1,-1,-1,8569,8020,14236,15644,14640,-1,-1,-1,-1,-1,-1,-1
1460,-1,-1,-1,592,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1461,-1,-1,-1,8625,8442,15487,15848,18394,-1,-1,-1,-1,-1,-1,-1
1462,-1,-1,-1,5661,4867,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1463,-1,-1,-1,5832,6042,9880,9717,9885,-1,-1,-1,-1,-1,-1,-1
1464,-1,-1,-1,5026,5314,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1465,-1,-1,-1,3349,3400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1466,-1,-1,-1,1277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1467,-1,-1,-1,781,866,2386,2152,2336,-1,-1,-1,-1,-1,-1,-1
1468,-1,-1,-1,5602,6019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1469,-1,-1,-1,12600,12998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1470,-1,-1,-1,6419,6817,11976,12383,-1,-1,-1,-1,-1,-1,-1,-1
1471,-1,-1,-1,6826,5598,11642,13662,-1,-1,-1,-1,-1,-1,-1,-1
1472,-1,-1,-1,1839,1879,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1473,-1,-1,-1,2072,2169,2996,-1,-1,-1,-1,-1,-1,-1,-1,-1
1474,-1,-1,-1,3836,3726,5671,5838,-1,-1,-1,-1,-1,-1,-1,-1
1475,-1,-1,-1,4835,4764,10014,10258,12131,-1,-1,-1,-1,-1,-1,-1
1476,-1,-1,-1,8625,8635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1477,-1,-1,-1,2816,2937,5801,5775,5803,-1,-1,-1,-1,-1,-1,-1
1478,-1,-1,-1,9121,9226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1479,-1,-1,-1,603,921,940,2211,2655,-1,-1,-1,-1,-1,-1,-1
1480,-1,-1,-1,1989,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1481,-1,-1,-1,10529,10666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1482,-1,-1,-1,8605,8359,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1483,-1,-1,-1,5400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1484,-1,-1,-1,3038,3038,5543,5510,6844,-1,-1,-1,-1,-1,-1,-1
1485,-1,-1,-1,146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1486,-1,-1,-1,2737,2994,5890,-1,-1,-1,-1,-1,-1,-1,-1,-1
1487,-1,-1,-1,276,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1488,-1,-1,-1,2058,1992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1489,-1,-1,-1,2652,2483,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1490,-1,-1,-1,4965,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1491,-1,-1,-1,461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1492,-1,-1,-1,3441,1786,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1493,-1,-1,-1,3015,3221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1494,-1,-1,-1,8266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1495,-1,-1,-1,2756,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1496,-1,-1,-1,2499,2466,3843,-1,-1,-1,-1,-1,-1,-1,-1,-1
1497,-1,-1,-1,2466,3007,6134,6551,-1,-1,-1,-1,-1,-1,-1,-1
1498,-1,-1,-1,4578,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1499,-1,-1,-1,1534,1769,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1500,-1,-1,-1,8383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1501,-1,-1,-1,5246,5293,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1502,-1,-1,-1,2134,1773,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1503,-1,-1,-1,4932,4306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1504,-1,-1,-1,22924,23696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1505,-1,-1,-1,7724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1506,-1,-1,-1,11570,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1507,-1,-1,-1,5118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1508,-1,-1,-1,9911,9983,19172,19051,-1,-1,-1,-1,-1,-1,-1,-1
1509,-1,-1,-1,8073,7908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1510,-1,-1,-1,6922,6584,12055,-1,-1,-1,-1,-1,-1,-1,-1,-1
1511,-1,-1,-1,5393,5547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1512,-1,-1,-1,8672,7693,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1513,-1,-1,-1,10325,10298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1514,-1,-1,-1,330,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1515,-1,-1,-1,10541,9336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1516,-1,-1,-1,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1517,-1,-1,-1,5126,5412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1518,-1,-1,-1,6505,5812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1519,-1,-1,-1,9116,8664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1520,-1,-1,-1,17476,16612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1521,-1,-1,-1,4504,4401,8872,8924,9380,-1,-1,-1,-1,-1,-1,-1
1522,-1,-1,-1,1047,620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1523,-1,-1,-1,5151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1524,-1,-1,-1,3284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1525,-1,-1,-1,9573,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1526,-1,-1,-1,3715,3936,7876,-1,-1,-1,-1,-1,-1,-1,-1,-1
1527,-1,-1,-1,732,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1528,-1,-1,-1,4948,3983,8580,8232,8750,-1,-1,-1,-1,-1,-1,-1
1529,-1,-1,-1,8682,5409,11392,11762,12554,-1,-1,-1,-1,-1,-1,-1
1530,-1,-1,-1,6457,6548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1531,-1,-1,-1,14944,13853,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1532,-1,-1,-1,9168,6777,15426,15215,16200,-1,-1,-1,-1,-1,-1,-1
1533,-1,-1,-1,4965,4690,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1534,-1,-1,-1,4566,4366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1535,-1,-1,-1,8401,8178,15290,-1,-1,-1,-1,-1,-1,-1,-1,-1
1536,-1,-1,-1,4255,3408,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1537,-1,-1,-1,4260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1538,-1,-1,-1,2028,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1539,-1,-1,-1,6123,6287,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1540,-1,-1,-1,3396,3010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1541,-1,-1,-1,5902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1542,-1,-1,-1,8606,7902,13074,-1,-1,-1,-1,-1,-1,-1,-1,-1
1543,-1,-1,-1,5766,4582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1544,-1,-1,-1,6198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1545,-1,-1,-1,1572,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1546,-1,-1,-1,5630,4644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1547,-1,-1,-1,2074,2128,3939,3944,4264,-1,-1,-1,-1,-1,-1,-1
1548,-1,-1,-1,11460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1549,-1,-1,-1,5269,4016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1550,-1,-1,-1,5120,4677,8007,8434,-1,-1,-1,-1,-1,-1,-1,-1
1551,-1,-1,-1,7184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1552,-1,-1,-1,7212,6952,11404,7906,11710,-1,-1,-1,-1,-1,-1,-1
1553,-1,-1,-1,7919,7907,15295,15132,17511,-1,-1,-1,-1,-1,-1,-1
1554,-1,-1,-1,23112,21740,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1555,-1,-1,-1,20404,20226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1556,-1,-1,-1,8436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1557,-1,-1,-1,1128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1558,-1,-1,-1,7570,6905,14218,-1,-1,-1,-1,-1,-1,-1,-1,-1
1559,-1,-1,-1,3108,1886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1560,-1,-1,-1,2200,1848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1561,-1,-1,-1,12344,11384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1562,-1,-1,-1,-1,1616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1563,-1,-1,-1,-1,13577,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1564,-1,-1,-1,-1,8624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1565,-1,-1,-1,-1,588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1566,-1,-1,-1,-1,15198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1567,-1,-1,-1,-1,34988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1568,-1,-1,-1,-1,5314,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1569,-1,-1,-1,-1,2706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1570,-1,-1,-1,-1,3312,5798,6019,7139,-1,-1,-1,-1,-1,-1,-1
1571,-1,-1,-1,-1,2637,6653,7460,-1,-1,-1,-1,-1,-1,-1,-1
1572,-1,-1,-1,-1,8626,13104,13748,-1,-1,-1,-1,-1,-1,-1,-1
1573,-1,-1,-1,-1,14202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1574,-1,-1,-1,-1,14883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1575,-1,-1,-1,-1,18849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1576,-1,-1,-1,-1,5320,11348,11812,11128,-1,-1,-1,-1,-1,-1,-1
1577,-1,-1,-1,-1,4745,9743,-1,-1,-1,-1,-1,-1,-1,-1,-1
1578,-1,-1,-1,-1,13415,18845,-1,-1,-1,-1,-1,-1,-1,-1,-1
1579,-1,-1,-1,-1,9050,15761,16905,18644,-1,-1,-1,-1,-1,-1,-1
1580,-1,-1,-1,-1,16192,23746,18400,-1,-1,-1,-1,-1,-1,-1,-1
1581,-1,-1,-1,-1,6569,12785,-1,-1,-1,-1,-1,-1,-1,-1,-1
1582,-1,-1,-1,-1,7730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1583,-1,-1,-1,-1,8353,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1584,-1,-1,-1,-1,10510,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1585,-1,-1,-1,-1,12384,20401,20702,-1,-1,-1,-1,-1,-1,-1,-1
1586,-1,-1,-1,-1,9584,16738,17476,20122,-1,-1,-1,-1,-1,-1,-1
1587,-1,-1,-1,-1,9771,17586,18813,22006,-1,-1,-1,-1,-1,-1,-1
1588,-1,-1,-1,-1,6136,9243,9202,9524,-1,-1,-1,-1,-1,-1,-1
1589,-1,-1,-1,-1,18894,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1590,-1,-1,-1,-1,11152,20635,21634,-1,-1,-1,-1,-1,-1,-1,-1
1591,-1,-1,-1,-1,11169,17610,-1,-1,-1,-1,-1,-1,-1,-1,-1
1592,-1,-1,-1,-1,7960,10964,-1,-1,-1,-1,-1,-1,-1,-1,-1
1593,-1,-1,-1,-1,9763,15105,-1,-1,-1,-1,-1,-1,-1,-1,-1
1594,-1,-1,-1,-1,6204,11324,11608,14665,-1,-1,-1,-1,-1,-1,-1
1595,-1,-1,-1,-1,8538,14646,-1,-1,-1,-1,-1,-1,-1,-1,-1
1596,-1,-1,-1,-1,319,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1597,-1,-1,-1,-1,3288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1598,-1,-1,-1,-1,204,3626,3791,4403,-1,-1,-1,-1,-1,-1,-1
1599,-1,-1,-1,-1,2350,4398,4568,-1,-1,-1,-1,-1,-1,-1,-1
1600,-1,-1,-1,-1,3366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1601,-1,-1,-1,-1,5117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1602,-1,-1,-1,-1,6684,12494,12294,12114,-1,-1,-1,-1,-1,-1,-1
1603,-1,-1,-1,-1,5161,8201,8918,8809,-1,-1,-1,-1,-1,-1,-1
1604,-1,-1,-1,-1,12546,21798,22996,25603,-1,-1,-1,-1,-1,-1,-1
1605,-1,-1,-1,-1,126,9285,10236,-1,-1,-1,-1,-1,-1,-1,-1
1606,-1,-1,-1,-1,5689,11854,12562,13578,-1,-1,-1,-1,-1,-1,-1
1607,-1,-1,-1,-1,10157,16630,17545,-1,-1,-1,-1,-1,-1,-1,-1
1608,-1,-1,-1,-1,10834,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1609,-1,-1,-1,-1,4226,6922,7608,8234,-1,-1,-1,-1,-1,-1,-1
1610,-1,-1,-1,-1,14998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1611,-1,-1,-1,-1,7633,15498,15286,18099,-1,-1,-1,-1,-1,-1,-1
1612,-1,-1,-1,-1,347,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1613,-1,-1,-1,-1,6761,13782,14402,16112,-1,-1,-1,-1,-1,-1,-1
1614,-1,-1,-1,-1,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1615,-1,-1,-1,-1,11589,22661,23694,24701,-1,-1,-1,-1,-1,-1,-1
1616,-1,-1,-1,-1,36327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1617,-1,-1,-1,-1,181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1618,-1,-1,-1,-1,125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1619,-1,-1,-1,-1,4931,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1620,-1,-1,-1,-1,17373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1621,-1,-1,-1,-1,15050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1622,-1,-1,-1,-1,7143,12741,13545,-1,-1,-1,-1,-1,-1,-1,-1
1623,-1,-1,-1,-1,6299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1624,-1,-1,-1,-1,266,3837,3980,5031,-1,-1,-1,-1,-1,-1,-1
1625,-1,-1,-1,-1,10815,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1626,-1,-1,-1,-1,7597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1627,-1,-1,-1,-1,5898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1628,-1,-1,-1,-1,16538,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1629,-1,-1,-1,-1,7649,11612,12634,11830,-1,-1,-1,-1,-1,-1,-1
1630,-1,-1,-1,-1,8645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1631,-1,-1,-1,-1,6241,11274,11997,-1,-1,-1,-1,-1,-1,-1,-1
1632,-1,-1,-1,-1,5842,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1633,-1,-1,-1,-1,8123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1634,-1,-1,-1,-1,9302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1635,-1,-1,-1,-1,11110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1636,-1,-1,-1,-1,5198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1637,-1,-1,-1,-1,6683,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1638,-1,-1,-1,-1,3806,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1639,-1,-1,-1,-1,7479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1640,-1,-1,-1,-1,3258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1641,-1,-1,-1,-1,5036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1642,-1,-1,-1,-1,6436,9774,-1,-1,-1,-1,-1,-1,-1,-1,-1
1643,-1,-1,-1,-1,5196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1644,-1,-1,-1,-1,5714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1645,-1,-1,-1,-1,4186,8037,8488,8480,-1,-1,-1,-1,-1,-1,-1
1646,-1,-1,-1,-1,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1647,-1,-1,-1,-1,8039,15371,15271,17048,-1,-1,-1,-1,-1,-1,-1
1648,-1,-1,-1,-1,11602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1649,-1,-1,-1,-1,1342,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1650,-1,-1,-1,-1,3719,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1651,-1,-1,-1,-1,8224,15744,15474,17458,-1,-1,-1,-1,-1,-1,-1
1652,-1,-1,-1,-1,1472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1653,-1,-1,-1,-1,12610,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1654,-1,-1,-1,-1,18353,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1655,-1,-1,-1,-1,351,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1656,-1,-1,-1,-1,230,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1657,-1,-1,-1,-1,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1658,-1,-1,-1,-1,278,3337,-1,-1,-1,-1,-1,-1,-1,-1,-1
1659,-1,-1,-1,-1,451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1660,-1,-1,-1,-1,7971,11383,11269,12433,-1,-1,-1,-1,-1,-1,-1
1661,-1,-1,-1,-1,5040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1662,-1,-1,-1,-1,22069,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1663,-1,-1,-1,-1,429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1664,-1,-1,-1,-1,401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1665,-1,-1,-1,-1,10810,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1666,-1,-1,-1,-1,316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1667,-1,-1,-1,-1,236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1668,-1,-1,-1,-1,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1669,-1,-1,-1,-1,6264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1670,-1,-1,-1,-1,360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1671,-1,-1,-1,-1,2601,5399,5554,-1,-1,-1,-1,-1,-1,-1,-1
1672,-1,-1,-1,-1,139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1673,-1,-1,-1,-1,2527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1674,-1,-1,-1,-1,3153,7044,6864,-1,-1,-1,-1,-1,-1,-1,-1
1675,-1,-1,-1,-1,237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1676,-1,-1,-1,-1,388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1677,-1,-1,-1,-1,11349,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1678,-1,-1,-1,-1,226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1679,-1,-1,-1,-1,1678,4434,4861,-1,-1,-1,-1,-1,-1,-1,-1
1680,-1,-1,-1,-1,158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1681,-1,-1,-1,-1,152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1682,-1,-1,-1,-1,345,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1683,-1,-1,-1,-1,458,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1684,-1,-1,-1,-1,883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1685,-1,-1,-1,-1,577,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1686,-1,-1,-1,-1,174,2534,2718,-1,-1,-1,-1,-1,-1,-1,-1
1687,-1,-1,-1,-1,225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1688,-1,-1,-1,-1,353,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1689,-1,-1,-1,-1,3163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1690,-1,-1,-1,-1,7506,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1691,-1,-1,-1,-1,114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1692,-1,-1,-1,-1,236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1693,-1,-1,-1,-1,404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1694,-1,-1,-1,-1,7315,13471,13735,13779,-1,-1,-1,-1,-1,-1,-1
1695,-1,-1,-1,-1,10864,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1696,-1,-1,-1,-1,6984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1697,-1,-1,-1,-1,8013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1698,-1,-1,-1,-1,1609,3025,3357,3348,-1,-1,-1,-1,-1,-1,-1
1699,-1,-1,-1,-1,9749,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1700,-1,-1,-1,-1,144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1701,-1,-1,-1,-1,1742,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1702,-1,-1,-1,-1,16602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1703,-1,-1,-1,-1,574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1704,-1,-1,-1,-1,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1705,-1,-1,-1,-1,808,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1706,-1,-1,-1,-1,-1,544,-1,-1,-1,-1,-1,-1,-1,-1,-1
1707,-1,-1,-1,-1,-1,1014,1069,-1,-1,-1,-1,-1,-1,-1,-1
1708,-1,-1,-1,-1,-1,2210,2543,3656,-1,-1,-1,-1,-1,-1,-1
1709,-1,-1,-1,-1,-1,2561,2903,3401,8197,8463,8521,-1,-1,-1,-1
1710,-1,-1,-1,-1,-1,1391,2903,3401,8197,8463,8521,-1,-1,-1,-1
1711,-1,-1,-1,-1,-1,1035,-1,-1,-1,-1,-1,-1,-1,-1,-1
1712,-1,-1,-1,-1,-1,695,-1,-1,-1,-1,-1,-1,-1,-1,-1
1713,-1,-1,-1,-1,-1,728,688,-1,-1,-1,-1,-1,-1,-1,-1
1714,-1,-1,-1,-1,-1,167,-1,-1,-1,-1,-1,-1,-1,-1,-1
1715,-1,-1,-1,-1,-1,668,854,-1,-1,-1,-1,-1,-1,-1,-1
1716,-1,-1,-1,-1,-1,176,-1,-1,-1,-1,-1,-1,-1,-1,-1
1717,-1,-1,-1,-1,-1,20654,22194,-1,-1,-1,-1,-1,-1,-1,-1
1718,-1,-1,-1,-1,-1,9021,9242,10556,-1,-1,-1,-1,-1,-1,-1
1719,-1,-1,-1,-1,-1,1059,580,1402,-1,-1,-1,-1,-1,-1,-1
1720,-1,-1,-1,-1,-1,3670,4579,-1,-1,-1,-1,-1,-1,-1,-1
1721,-1,-1,-1,-1,-1,38021,-1,-1,-1,-1,-1,-1,-1,-1,-1
1722,-1,-1,-1,-1,-1,1999,2042,-1,-1,-1,-1,-1,-1,-1,-1
1723,-1,-1,-1,-1,-1,1427,1671,2593,-1,-1,-1,-1,-1,-1,-1
1724,-1,-1,-1,-1,-1,2833,3202,4319,-1,-1,-1,-1,-1,-1,-1
1725,-1,-1,-1,-1,-1,126,-1,-1,-1,-1,-1,-1,-1,-1,-1
1726,-1,-1,-1,-1,-1,113,114,-1,-1,-1,-1,-1,-1,-1,-1
1727,-1,-1,-1,-1,-1,2074,-1,-1,-1,-1,-1,-1,-1,-1,-1
1728,-1,-1,-1,-1,-1,546,-1,-1,-1,-1,-1,-1,-1,-1,-1
1729,-1,-1,-1,-1,-1,277,-1,-1,-1,-1,-1,-1,-1,-1,-1
1730,-1,-1,-1,-1,-1,1266,1488,2055,-1,-1,-1,-1,-1,-1,-1
1731,-1,-1,-1,-1,-1,1010,4671,-1,-1,-1,-1,-1,-1,-1,-1
1732,-1,-1,-1,-1,-1,3474,-1,-1,-1,-1,-1,-1,-1,-1,-1
1733,-1,-1,-1,-1,-1,1574,1825,2536,-1,-1,-1,-1,-1,-1,-1
1734,-1,-1,-1,-1,-1,9159,9966,9736,-1,-1,-1,-1,-1,-1,-1
1735,-1,-1,-1,-1,-1,344,-1,-1,-1,-1,-1,-1,-1,-1,-1
1736,-1,-1,-1,-1,-1,447,643,-1,-1,-1,-1,-1,-1,-1,-1
1737,-1,-1,-1,-1,-1,699,-1,-1,-1,-1,-1,-1,-1,-1,-1
1738,-1,-1,-1,-1,-1,2995,3483,4221,-1,-1,-1,-1,-1,-1,-1
1739,-1,-1,-1,-1,-1,842,1055,-1,-1,-1,-1,-1,-1,-1,-1
